ID,Name,Is_Closed,Review_Count,Rating,Price,Address1,City,State,Zip_Code,Latitude,Longitude
JFZr74r1UZIOAnYbJ_TehQ,Bike Club,False,71,3.5,$$,438 S Washington St,Falls Church,VA,22046,38.8800201,-77.1760406
F4fPzyVvH4Yk4hr-q3SUtw,#1 Ebikes,False,5,5.0,NaN,822 N Kenmore St,Arlington,VA,22201,38.88219,-77.10001
Z8r2tI98-fNTREXPIjbNRw,Big Wheel Bikes,False,20,2.5,NaN,9931 Falls Rd,Potomac,MD,20854,39.018255,-77.208625
FV17oLvqbkYnSZL2hemVgQ,The Green Commuter,False,19,3.5,$$,2353 Distribution Cir,Silver Spring,MD,20910,39.007232,-77.04999
jfeTiX1IqUSI1wAxSVkjXg,Veni Vidi Velo,False,3,5.0,NaN,2219B N Columbus St,Arlington,VA,22207,38.896936,-77.1263322
xplJcyRK765GeB2-22qL-g,velofix,False,13,4.5,NaN,,Fairfax,VA,22030,38.85378,-77.34069
Kb6V4HAoIabchYf6cxXEfQ,REI,False,135,3.5,$$$,910 Rose Ave,North Bethesda,MD,20852,39.050862,-77.1158990957009
n6qU8LGD6zgerfDgZtqTzw,REI,False,131,3.5,$$,3509 Carlin Springs Rd,Baileys Crossroads,VA,22041,38.849132,-77.123237
0KQG1qvOX8w7lPWa61w8OQ,Big Wheel Bikes,False,94,3.0,$$,3119 Lee Hwy,Arlington,VA,22201,38.89667,-77.09622
N-P-QHW1si1Fhfgr1m_82w,Bike Werks,False,9,4.0,NaN,,Olney,MD,20832,39.1512680053711,-77.062744140625
9O8jiDSt_0pJYCd-DoN4Xg,Everything Esmonde,False,2,5.0,NaN,,"Washington, DC",DC,20011,38.96064,-77.02674
sWNJA-88ZhypcD8ak1_tRw,Bike and Roll,False,20,4.0,NaN,One Wales Alley,Alexandria,VA,22314,38.803926,-77.0399273
hsESsS3zhhmPCJIxuJ6zcA,Les Gals Activewear Warehouse,False,19,4.5,$$,2337 Distribution Cir,Silver Spring,MD,20910,39.007221,-77.049737
oX7GdWlqbXEaWv3C8zRxQw,Pedego Electric Bikes Frederick,False,5,5.0,NaN,125 S Carroll St,Frederick,MD,21701,39.4110738715574,-77.4081533334119
Flml5W1-uOi79B-PFVBcrw,Capital Bikeshare,False,385,2.5,NaN,,"Washington, DC",DC,20010,38.9319038391113,-77.0330581665039
iFxPRQShEUJ2gKcpWFar8g,Hybrid Pedals - Baltimore,False,4,5.0,$,1901 Monkton Rd,Monkton,MD,21111,39.5787171,-76.6154442
ps0jGVLaxPVZ8Krzv-w5aw,L.L. Bean,False,68,3.5,$$,8095 Tyson's Corner Ctr,Mclean,VA,22102,38.9195053393279,-77.2223126258355
Cdyo7Hk8P-bn_7b4sRcqUQ,DICK'S Sporting Goods,False,99,2.5,$$,5716 Columbia Pike,Bailey's Crossroads,VA,22041,38.8522,-77.1278
4KByEapBENUAhNxW0xJFQA,Bikes For the World,False,1,1.0,NaN,3108 17th St N,Arlington,VA,22201,38.89107,-77.09659
pSXe36HAlL5V9XgJv0o3xw,DICK'S Sporting Goods,False,41,3.0,$$,6601 Springfield Mall,Springfield,VA,22150,38.7734025,-77.1739
RnSzNAR5CyjbINgZ8CNP0w,Bicycle Therapist,False,2,5.0,NaN,,Washington,MD,20012,38.97651672363281,-77.02654266357422
